GeneSymbol	Gene ID (Biomart)	log2FC	Significance
SNORA73B	0	-0.03676385516167979	0
PRDX3P2	0	0.06101701197383047	0
AL513497.1	0	-0.012805644002360062	0
TRNAU1AP	0	-0.05281455967670112	0
SNHG12	85028	-0.3127062578869406	1
SNORD99	692212	-0.09194168263301972	0
TAF12	6883	-0.020012279477420236	0
RAB42	115273	0.1944590179443706	0
LINC01715	105378616	-0.005825437676830525	0
GMEB1	10691	-0.10957115578972143	0
RF00422	0	0.0007690341326203054	0
YTHDF2	51441	-0.1009050368390998	1
OPRD1	0	0.015004967293590354	0
AL009181.1	0	0.0	0
EPB41	2035	-0.0769016838563008	1
AL138785.1	0	-0.08899373408599942	0
TMEM200B	399474	0.16296641111325982	0
AL357500.1	0	0.026071506451209814	0
SRSF4	6429	0.01286606363190046	0
MECR	51102	0.005579816158750361	0
AL590729.1	0	0.0	0
PTPRU	10076	-0.10357676844423125	0
LINC01648	0	-0.04477639545122081	0
MATN1	4146	0.14503120003092995	0
MATN1-AS1	100129196	0.04875310053702009	0
LAPTM5	7805	-0.07943291634554939	0
AL137027.1	0	-0.034434033288450294	0
LINC01778	0	0.0013480449975800113	0
AL445235.1	0	0.02755049092397055	0
SDC3	9672	0.04291128463479943	0
PUM1	9698	-0.05355901458820078	0
SELENOWP1	0	-0.031893728104000374	0
NKAIN1	79570	-0.07846357762239897	0
SNRNP40	0	-0.074291054291999	0
AC114495.2	0	0.035206116546169675	0
ZCCHC17	51538	-0.0985325943769002	0
AL451070.1	0	-0.11011676671490989	0
FABP3	2170	0.15978304595159987	0
SERINC2	347735	0.08732430683833137	0
AC209007.1	0	0.08959230127302042	0
LINC01226	0	-0.07742348370354968	0
TINAGL1	64129	-0.0004059393451099069	0
HCRTR1	3061	-0.08398772620869988	0
PEF1	553115	0.015656566409750994	0
AC114488.2	0	-0.04431132022149953	0
AC114488.3	0	0.015397991892680096	0
COL16A1	1307	0.04745440561214931	0
ADGRB2	576	0.0438014537553002	0
MIR4254	100423028	0.10872418442416976	0
SPOCD1	90853	0.24446206730770026	0
AL354919.1	0	0.029993741534750207	0
AL136115.2	0	-0.030419752770630026	0
PTP4A2	8073	0.025372731717601127	0
AL136115.3	0	0.0	0
KHDRBS1	10657	0.0015125213227999978	0
TMEM39B	55116	-0.10182820762446987	0
MIR5585	100847018	0.029054610370110368	0
KPNA6	23633	-0.036500836157099315	0
TXLNA	200081	-0.17933644797540005	1
CCDC28B	79140	0.09053121953673937	0
AL049795.1	0	0.05615332712751986	0
IQCC	55721	-0.03622002156743065	0
DCDC2B	149069	0.0269431724379805	0
TMEM234	56063	0.03120142225997924	0
EIF3I	8668	0.03829397006179924	0
MTMR9LP	0	0.4491005519250004	1
FAM167B	84734	0.038176617090729614	0
LCK	3932	0.0	0
RF00017	0	0.0	0
HDAC1	3065	0.01571385236890066	0
MARCKSL1	0	-0.0074840210543012375	0
AL109945.1	0	-0.002399327981610355	0
TSSK3	81629	0.10576585754344059	0
FAM229A	100128071	-0.14175689969527028	0
BSDC1	55108	-0.11826359054099989	1
AL356986.1	0	0.07557799361867001	0
LRRC37A12P	0	0.03224345939991036	0
AL033529.1	0	0.0	0
ZBTB8B	0	0.1311294063171804	0
ZBTB8A	653121	0.10941057089649053	0
ZBTB8OS	339487	-0.012623992559181119	0
RBBP4	5928	-0.04117601214380073	0
SYNC	81493	-0.0014869672310000581	0
KIAA1522	57648	0.23395422030307067	1
YARS	8565	0.07697427995350026	0
S100PBP	64766	0.05380712490789996	0
FNDC5	252995	0.09806457302443938	0
HPCA	3208	0.27875042642479997	1
TMEM54	113452	0.2637522906390002	1
RNF19B	127544	-0.0797921181973198	0
AL031602.1	0	0.031023270439080264	0
AK2	204	0.03510136336210046	0
RF00017	0	0.06312342503784052	0
AZIN2	113451	0.09968439557581021	0
AL662907.1	0	0.0593859363709095	0
TRIM62	55223	-0.04971311024143965	0
AL662907.2	0	0.05288977212062029	0
AL662907.3	0	0.0	0
ZNF362	149076	-0.12987588561160024	1
AL513327.3	0	-0.06888763892550998	0
A3GALT2	127550	-0.0758245247533198	0
AL513327.1	0	-0.06065081476981948	0
PHC2	1912	-0.14338211995550054	1
MIR3605	100500853	-0.09531691262933961	0
RN7SKP16	0	-0.08860513023573002	0
AL513327.2	0	0.12388272463976069	0
ZSCAN20	7579	-0.1439139870683004	0
AC115285.1	0	-0.03877727046848989	0
CSMD2	114784	-0.161476836357469	1
CSMD2-AS1	402779	0.0	0
C1orf94	84970	0.02134838554009022	0
SMIM12	113444	-0.07710956173312056	0
GJB5	2709	0.0	0
AL121988.1	0	-0.006927058587810286	0
GJB3	2707	0.0	0
GJA4	2701	0.005163673830150373	0
AL122010.1	0	0.03049007861955033	0
DLGAP3	58512	0.04631800300065869	0
AC114490.3	0	0.039908735497149905	0
AC114490.1	653160	0.13868457918245003	0
TMEM35B	0	0.0	0
ZMYM6	0	0.005442142007989759	0
ZMYM1	79830	0.17995610618847024	0
EFCAB14P1	0	-0.04471405454766941	0
AL590434.1	0	0.13278368078298008	0
SFPQ	6421	-0.11838581802700077	1
RF00019	0	0.03270061590856965	0
ZMYM4	9202	-0.026037046698998978	0
RPL5P4	0	-0.003675509868889648	0
ZMYM4-AS1	100861513	0.028464411140050494	0
KIAA0319L	79932	0.05799198840600006	0
NCDN	23154	-0.058481713877300834	0
AC004865.2	0	0.015004163703169482	0
TFAP2E	339488	0.10901811073213974	0
PSMB2	5690	0.0025281629184004117	0
C1orf216	0	0.09703052955739011	0
CLSPN	63967	-0.15719175195443924	1
AL354864.1	0	0.024835904356660166	0
AGO4	192670	0.02123467309760052	0
AGO1	26523	-0.06016849886120035	0
AL139286.2	0	0.08265732569017015	0
AGO3	192669	0.05094863789709869	0
AL138787.1	0	0.11934123429654964	0
TEKT2	27285	0.12196480403822996	0
ADPRHL2	54936	-0.02678246038884069	0
COL8A2	1296	0.09680783893694933	0
TRAPPC3	27095	-0.15870999326548052	1
MAP7D1	55700	-0.01900221866860008	0
THRAP3	9967	-0.06602088578319965	0
SH3D21	79729	0.23657396874966885	1
EVA1B	55194	0.22418344070537	0
AL591845.1	0	0.14169548076885974	0
STK40	83931	-0.08695292329290005	0
LSM10	0	-0.12699916884998963	0
OSCP1	127700	-0.025904246397111308	0
SNORA63C	109616970	0.018610096426360023	0
MRPS15	0	0.0012687026767608245	0
CSF3R	1441	0.05960712929940026	0
AL596257.1	0	0.054222226544399454	0
AC117945.2	0	-0.02668151066572033	0
GRIK3	0	0.2620296005304006	1
LINC01137	728431	0.07226629228031012	0
ZC3H12A	80149	-0.004132732527819982	0
MEAF6	64769	-0.05411338664699983	0
MIR5581	100847010	0.03272018313178027	0
SNIP1	0	-0.13478387321213958	0
AL034379.1	0	0.05127367405604044	0
DNALI1	7802	0.038080005802699546	0
GNL2	29889	-0.11320175828650036	1
AL513220.1	0	-0.04568899189171027	0
RSPO1	284654	-0.04476940635110971	0
C1orf109	54955	-0.1473591941705905	1
CDCA8	55143	-0.07853364262110141	0
EPHA10	284656	0.010094053695249627	0
ACTN4P2	0	0.0	0
AL929472.1	0	-0.0017704543481604773	0
MANEAL	149175	0.0326467821677916	0
AL929472.3	0	0.027987444873499356	0
YRDC	0	-0.14957962356217003	0
C1orf122	127687	-0.001108775111140048	0
MTF1	4520	-0.0038064767520502585	0
AL929472.4	0	-0.03133112046613018	0
AL929472.2	0	-0.21537878091992013	0
INPP5B	3633	0.02061329612319973	0
SF3A3	10946	-0.15572469314439985	1
RNU6-510P	0	0.10059627464053023	0
FHL3	2275	0.3103795553318198	1
UTP11	51118	-0.051192202211311155	0
POU3F1	5453	0.06566757434520909	0
AL139158.2	0	0.0775550196989796	0
MIR3659	100500801	0.03049007861955033	0
AL139158.3	0	0.0	0
LINC01343	339442	0.02755049092397055	0
AL513479.1	0	-0.0021905738885399373	0
LINC01685	0	0.027506974700640008	0
AL354702.1	0	-0.025992295291350054	0
AL354702.2	0	-0.05567159732548976	0
RRAGC	64121	-0.15499456847308934	0
AL139260.1	0	-0.0755950779248602	0
MYCBP	26292	-0.1839060452782597	0
GJA9	81025	0.0	0
RHBDL2	54933	0.0710247295008104	0
RNU6-605P	0	-0.0004059393451099069	0
RF00019	0	0.03224345939991036	0
AKIRIN1	79647	-0.07545129574650034	0
NDUFS5	4725	-0.1314810879259003	1
MACF1	23499	-0.04381254118690059	0
AL356055.1	0	0.03224345939991036	0
AL442071.1	0	0.0	0
HSPE1P8	0	-0.031893728104000374	0
BMP8A	353500	-0.08413286205778014	0
OXCT2P1	0	-0.030345192536089804	0
PPIEL	728448	0.08015206151151055	0
PABPC4	8761	-0.08132802719280008	1
PABPC4-AS1	0	0.14758523232847942	0
SNORA55	677834	-0.09832264418190029	0
HEYL	26508	-0.0028926814644592014	0
AL035404.2	0	-0.034434033288450294	0
NT5C1A	84618	-0.00605807832954941	0
HPCAL4	51440	0.12392679782976934	0
PPIE	10450	0.005446165081409049	0
AL035404.1	0	0.07446910532874007	0
BMP8B	656	-0.0736929646876403	0
OXCT2	64064	-0.05182361195734053	0
AL033527.3	0	-0.034434033288450294	0
AL033527.5	0	0.0	0
AL033527.4	0	-0.03133112046613018	0
TRIT1	54802	0.0215800052555295	0
RF00019	0	-0.06576515375458047	0
MYCL	4610	0.19271438133359986	1
AL033527.2	105378668	0.046266875561549625	0
RF00019	0	0.057500716235399985	0
MFSD2A	84879	0.013662933510488529	0
AL663070.1	0	0.13362658357904067	0
CAP1	10487	-0.06772189217520008	1
PPT1	5538	-0.038774084510999174	0
AL512599.1	0	-0.02668151066572033	0
RLF	6018	0.15524448990300144	1
RNU6-1237P	0	0.0	0
TMCO2	127391	0.0	0
AL050341.2	0	0.0938732907090003	0
ZMPSTE24	10269	-0.13245873141755027	0
COL9A2	1298	0.1223863654959807	0
AL031985.2	0	0.05979395032388002	0
SMAP2	64744	-0.09305857088059888	0
AL031985.1	0	-0.02668151066572033	0
AL031985.4	0	0.004530248952930194	0
ZFP69B	65243	-0.08627198426126981	0
AL031985.3	0	-0.0073858442104199895	0
AL603839.4	0	-0.0804829223185699	0
ZFP69	339559	-0.06896391458821949	0
AL603839.3	0	0.18507081075798038	0
EXO5	64789	0.09451864173557034	0
AL603839.1	0	0.05979395032388002	0
AL603839.2	0	0.007729261573580004	0
ZNF684	127396	0.0069068863224694965	0
AL356379.1	0	-0.03416933830158975	0
GTF2F2P2	0	0.0	0
RIMS3	9783	0.31688660569430027	1
AL031289.1	0	-0.06649020203439004	0
NFYC-AS1	0	-0.0973329826138496	0
NFYC	4802	0.0474990532340005	0
KCNQ4	9132	0.04596999927298029	0
CITED4	163732	0.10110876318159967	0
AL391730.1	0	0.0	0
CTPS1	1503	-0.18007998450929996	1
SLFNL1-AS1	100507178	0.005660293558150009	0
SLFNL1	200172	-0.10865167999698055	0
SCMH1	22955	0.026528758682999865	0
RPL23AP17	0	0.032100154598750485	0
AC093151.3	0	-0.019389668790199543	0
FOXO6	100132074	0.023512489479019294	0
AC093151.2	101929901	0.003320674024529957	0
EDN2	1907	-0.06357646566821007	0
HIVEP3	59269	-0.0683054607111	0
HNRNPFP1	0	0.0	0
GUCA2B	2981	0.0	0
FOXJ3	22887	-0.02840137097129869	0
RIMKLA	284716	0.0731377159836697	0
AL513331.1	0	-0.09366813042429012	0
ZMYND12	84217	0.27613858203757946	1
PPCS	79717	-0.07404828938534003	0
CCDC30	728621	-0.0755144693622789	0
AL445669.1	0	0.0	0
TMSB4XP1	0	0.007495643219709969	0
RNU6-536P	0	0.0	0
AL445669.2	0	0.02755049092397055	0
PPIH	10465	-0.0713329087411303	0
AC098484.4	0	0.043528227691660426	0
AC098484.2	0	-0.11235289155013017	0
YBX1	4904	0.030338980534398985	0
CLDN19	149461	0.09064906311461929	0
P3H1	64175	0.0674805818950599	0
C1orf50	0	-0.030489425709909312	0
AC098484.3	0	-0.0894418409160398	0
AC098484.1	0	0.029993741534750207	0
TMEM269	100129924	-0.03918049865526996	0
SVBP	374969	0.009304511886901068	0
ERMAP	114625	0.006157990245060141	0
AL512353.1	0	0.09518293129841027	0
ZNF691	51058	-0.0533377876738399	0
AL512353.3	0	0.027506974700640008	0
ATP6V1E1P1	0	-0.005471753423229586	0
SLC2A1	6513	0.7143336664527009	1
ATP6V0CP4	0	-0.0008075296005500832	0
SLC2A1-AS1	440584	0.14350621316989987	0
AC099795.1	0	0.0	0
RNU6-880P	0	0.027506974700640008	0
FAM183A	440585	0.0969362356820005	0
EBNA1BP2	10969	-0.19778363634434015	1
CFAP57	149465	-0.14821386205715026	0
TMEM125	128218	0.05799705332019034	0
C1orf210	149466	-0.09435662228263997	0
TIE1	7075	0.23208203364782065	0
MPL	4352	0.08607985840013033	0
AL139289.2	0	0.08096417834551062	0
CDC20	991	-0.012140503624801013	0
ELOVL1	64834	-0.053001781610110044	0
MED8	112950	-0.10011346100058027	0
AL139289.1	0	-0.038684190289820286	0
SZT2	23334	-0.05419664648850109	0
SZT2-AS1	0	0.0774075517945203	0
HYI	81888	0.22381975653502018	1
HYI-AS1	0	0.004329019972979964	0
PTPRF	5792	0.0947539946014988	0
KDM4A	9682	-0.12325088470830003	1
KDM4A-AS1	0	-0.07874888871350016	0
ST3GAL3	6487	-0.030157539391020727	0
AL451062.2	0	-0.03133112046613018	0
ARTN	9048	-0.18792489721519967	0
AL357079.1	0	0.16287690843416947	0
IPO13	9670	-0.12031851866360022	1
AL357079.2	0	-0.1914455358188203	0
DPH2	1802	-0.2083367307120696	1
ATP6V0B	533	-0.09799819600219983	0
B4GALT2	8704	-0.009742487680099998	0
CCDC24	149473	0.17237115860956997	0
SLC6A9	6536	0.3705015806928884	1
AL139220.2	0	0.043497735617160416	0
KLF17	128209	-0.02532640478939996	0
AL356653.1	0	0.07439152369444013	0
AL035417.2	0	-0.03259321725032027	0
DMAP1	55929	-0.09422725794989972	1
ERI3	79033	-0.027647762117100072	0
ERI3-IT1	100874278	0.05068694682500041	0
RNF220	55182	-0.03540344185260125	0
TMEM53	79639	0.11596212559869024	0
ARMH1	339541	0.13180941731395013	0
RNU5D-1	0	0.031023270439080264	0
KIF2C	11004	0.020626878351400535	0
AL592166.1	0	0.017824361130100108	0
RPS8	0	0.00904895101559866	0
SNORD46	94161	-0.09010768663484026	0
SNORD38A	94162	-0.2347327705315001	0
RPS15AP11	0	-0.026498602928390014	0
BEST4	266675	0.13183350225377932	0
PLK3	0	0.09240326238393948	0
TCTEX1D4	343521	-0.0013373789313799733	0
BTBD19	149478	0.08122256367093961	0
PTCH2	0	-0.0007202190519093321	0
AL136380.1	0	0.053185772067560144	0
EIF2B3	8891	-0.08948774825763017	0
CCNB1IP1P1	0	0.031023270439080264	0
MRPS17P1	0	0.006773749809350527	0
HECTD3	79654	-0.12066584461783947	1
UROD	7389	-0.023661877560538613	0
ZSWIM5	57643	-0.018501772335000055	0
OSTCP5	0	-0.10394194199558004	0
LINC01144	400752	0.09787986300328999	0
HPDL	84842	0.0686328561059204	0
MUTYH	4595	0.15760697319469053	1
TOE1	114034	-0.04411468274656016	0
TESK2	0	-0.03403650763115973	0
CCDC163	126661	0.005278539306470265	0
MMACHC	25974	0.022614381915850856	0
PRDX1	5052	-0.04533613569129891	0
AKR1A1	10327	0.05903206451550069	0
AL355480.3	0	0.03720948507771027	0
AL355480.1	0	-0.10811174733059925	0
NASP	4678	-0.117605324230599	1
AL355480.2	0	0.0	0
CCDC17	149483	-0.10146928707488012	0
GPBP1L1	60313	-0.062335758852398726	0
RPS15AP10	0	-0.04173741488703975	0
AL604028.2	0	0.016913384229150452	0
TMEM69	51249	0.030363334443480383	0
IPP	3652	-0.00346324939865994	0
AL604028.1	0	0.004845460961420578	0
AL603882.1	0	0.02654380049398064	0
MAST2	23139	0.1260891775936006	1
TMA16P2	0	0.027506974700640008	0
PIK3R3	8503	-0.22659347078120007	1
AL358075.1	0	0.0	0
AL358075.2	101929626	-0.00024984367003977326	0
TSPAN1	10103	0.05965064552272992	0
POMGNT1	55624	0.032666213512500875	0
LURAP1	0	0.4390175833033796	1
RAD54L	8438	-0.08932112105243029	0
LRRC41	10489	-0.06434827706610058	0
UQCRH	7388	-0.008767052852599377	0
NSUN4	387338	0.10595092609904988	0
AL122001.1	0	0.03049007861955033	0
FAAH	2166	0.009179509171898914	0
FAAHP1	0	-0.0724073200209201	0
LINC01398	101929651	-0.02532640478939996	0
DMBX1	127343	0.04175892113967006	0
TMEM275	105378696	0.09437593152487	0
MKNK1-AS1	100507423	0.09801309624846954	0
KNCN	148930	0.08448882714279993	0
MKNK1	8569	0.040635977636240384	0
MOB3C	148932	0.21857644995079006	1
ATPAF1	64756	0.05339775886379883	0
NENFP1	0	0.07910295174349002	0
TEX38	374973	-0.020053928190950643	0
EFCAB14	0	-0.10391363793949893	1
AL593856.1	0	-0.02532640478939996	0
CYP4B1	1580	0.0	0
CYP4Z2P	0	-0.09396082039064968	0
CYP4A11	1579	-0.07318008782423036	0
CYP4A26P	0	0.0	0
CYP4A43P	0	0.0	0
CYP4X1	260293	-0.17048135922626972	0
CYP4Z1	199974	-0.01998381638999991	0
AL450996.1	0	0.031023270439080264	0
CYP4A22-AS1	0	-0.022231660496800032	0
CYP4A22	284541	-0.06482831560381985	0
LINC00853	100874253	0.007546700484140523	0
TAL1	6886	0.018894190981529668	0
STIL	6491	0.01839510380894005	0
CMPK1	51727	0.06481164133210093	0
FOXE3	0	-0.1027701107359098	0
FOXD2-AS1	84793	0.011105418885170693	0
FOXD2	2306	-0.030345192536089804	0
LINC01738	107984953	-0.030419752770630026	0
TRABD2B	388630	-0.1650126635873006	0
AC096541.1	0	0.0	0
AL356289.2	0	-0.031893728104000374	0
SKINT1L	0	0.037047043105179256	0
AL356289.3	0	0.0	0
AL109659.1	0	0.0	0
SLC5A9	200010	0.0	0
AL109659.2	0	-0.04796025600582965	0
AL109659.3	0	0.1015282857020301	0
SPATA6	54558	0.20992340013028077	1
PPP1R8P1	0	0.007869783417580045	0
AL356968.2	0	0.05751536128295953	0
AL356968.1	0	0.0271244796881005	0
AGBL4	84871	-0.02341434993173941	0
BEND5	79656	0.10937326602712005	0
AC099788.1	0	0.027506974700640008	0
ELAVL4	1996	0.1879366684225996	1
AL583843.1	0	-0.03142920978419017	0
AL592182.2	0	-0.011619046211509776	0
AL596275.2	105378712	0.005561948734190025	0
AL592182.3	0	-0.03318438844492011	0
AL596275.1	0	-0.02532640478939996	0
HMGB1P45	0	-0.02532640478939996	0
FCF1P6	0	-0.09318008302095038	0
DMRTA2	63950	0.03764198909350025	0
AL049637.2	0	-0.09936936708765032	0
FAF1	11124	-0.06281920828403997	0
CDKN2C	1031	0.04249524585246078	0
CFL1P2	0	-0.0025882751173700314	0
LINC01562	105378716	0.03301464977016	0
RNF11	0	0.10090747962699886	0
AL162430.1	0	0.07725811208223021	0
TTC39A	22996	0.0842088177533995	0
EPS15	2060	0.15419771422410022	1
AC104170.1	0	0.029993741534750207	0
CALR4P	0	-0.022005730764870002	0
OSBPL9	114883	0.003550745609100403	0
SLC25A6P3	0	0.0	0
NRDC	4898	-0.03783486763730082	0
AL050343.1	0	-0.06143891950449021	0
AL050343.2	0	-0.05503917671369951	0
RAB3B	5865	0.18198315419173916	1
TXNDC12	51060	-0.11899657963183952	0
KTI12	112970	-0.1235778396410403	0
AL445685.1	0	0.08057170100857025	0
TXNDC12-AS1	0	0.0	0
BTF3L4	0	0.04242642565299981	0
ZFYVE9	9372	-0.09573602199728981	0
AL139156.2	0	0.12384740275757977	0
AL139156.1	0	-0.030419752770630026	0
PDCL3P6	0	-0.0037806295421596303	0
ANAPC10P1	0	0.0622022854146298	0
CC2D1B	200014	-0.0878042284355196	0
AL513218.1	0	-0.16138171044427985	0
PLA2G12AP1	0	0.031848840883969665	0
ORC1	4998	-0.1729654974182111	1
PRPF38A	84950	-0.10932657533020063	0
TUT4	23318	0.03130992030090063	0
AL591167.1	0	-0.032701167713409696	0
EEF1GP7	0	-0.013894870761809841	0
GPX7	0	0.23260113645167912	1
SHISAL2A	348378	-0.03967914178153009	0
COA7	0	0.11773573740372001	0
NDUFS5P3	0	-0.05200791545512029	0
ZYG11B	79699	-0.10437794326739969	0
RNU2-30P	0	-0.08051739563390026	0
RPS13P2	0	0.18524765461895054	0
ZYG11A	440590	-0.016293379390289964	0
ECHDC2	55268	0.16367260346912982	0
AC099677.1	0	0.010194369959509508	0
AC099677.2	0	0.032100154598750485	0
SCP2	6342	0.04067755764991965	0
AC099677.5	0	-0.05966839264358015	0
AL445183.3	0	-0.03294170576974054	0
TUBBP10	0	0.03049007861955033	0
PODN	127435	0.3298621468720899	1
SLC1A7	6512	0.06722795199963993	0
AL445183.2	0	0.044892140812559767	0
CPT2	1376	-0.07641975219038954	0
AL606760.2	0	-0.014108096580190299	0
CZIB	54987	-0.020455295132519424	0
AL606760.3	0	-0.02343069125978925	0
MAGOH	0	-0.05095701227514127	0
AL606760.1	100507564	-0.08177673715031997	0
LRP8	7804	-0.04254966841860153	0
AL355483.4	0	0.003451076433860223	0
AL355483.2	0	-0.10423533578677979	0
AL355483.1	0	0.11253221515987022	0
AL355483.3	0	0.0	0
LINC01771	105378732	0.013082307572320317	0
GLIS1	148979	-0.17548590882738946	0
NDC1	55706	0.003785659039499123	0
RF00418	0	0.021966102064590487	0
YIPF1	0	-0.06325014310360011	0
HSPB11	0	-0.03137936424493937	0
LRRC42	115353	0.04449299052686939	0
HNRNPA3P12	0	0.04403913934898984	0
LDLRAD1	388633	0.031023270439080264	0
TMEM59	9528	-0.011065288084701308	0
AL353898.3	0	0.007738041660820372	0
TCEANC2	0	0.026674174129569295	0
AL353898.1	0	0.046560082869680386	0
AL357673.1	0	0.15507325511009018	0
CDCP2	200008	0.029268169953279966	0
AL357673.2	0	0.027506974700640008	0
CYB5RL	606495	0.05816562376348067	0
MRPL37	51253	-0.07733684711219979	0
SSBP3	23648	-0.06078172224660072	0
SSBP3-AS1	619518	0.027842399818689856	0
AL035415.1	0	-0.06203508933802926	0
HNRNPA1P63	0	-0.02668151066572033	0
ACOT11	26027	0.05434556655858991	0
FAM151A	338094	0.0	0
MROH7	374977	0.07603756904029968	0
TTC4	7268	0.002516524002460052	0
PARS2	25973	0.020759499354910282	0
TTC22	55001	-0.024451608068099873	0
AC096536.1	0	-0.04504614765457049	0
DHCR24	1718	-0.044267813034799985	0
AC096536.2	0	0.04814464016262043	0
DHCR24-DT	0	0.1484384740980902	0
BSND	0	0.0	0
PCSK9	255738	0.16404368027991012	0
USP24	23358	-0.07536848199950086	0
MIR4422HG	0	-0.038258179053940466	0
GYG1P3	0	-0.08990635923585	0
AL603840.1	0	0.031023270439080264	0
AC119674.1	0	-0.19658375622771018	0
AC119674.2	0	0.20571931822228073	0
RPSAP20	0	-0.14599459596564035	0
PLPP3	8613	0.033922010774301015	0
AC099789.1	0	0.0914791695817998	0
PRKAA2	5563	0.15931268305079982	0
FYB2	199920	-0.1623783373711607	0
C8A	731	-0.02532640478939996	0
C8B	732	0.027506974700640008	0
DAB1	1600	0.40660658067212907	1
RPS20P5	0	0.031023270439080264	0
HNRNPA1P6	0	0.030417929231709273	0
RPS26P15	0	-0.06069956924249009	0
AL445193.2	0	-0.0068835423644797444	0
AL357373.1	0	-0.08587358889391972	0
OMA1	115209	0.26298794131229997	1
TACSTD2	4070	0.013445947354620458	0
AL035411.1	0	0.0653912581374998	0
MYSM1	114803	0.1099304123873992	0
AL136985.3	0	0.0	0
JUN	3725	-0.09437490728099895	0
LINC01135	0	0.038065864524989834	0
AL136985.2	0	0.014449145604330305	0
AC105277.1	105378753	-0.0040282778445899226	0
LINC01358	0	-0.0886493426775905	0
AL592431.2	0	0.0	0
AL592431.1	0	0.0	0
AC093425.1	729467	0.09543249529499942	0
AC093424.1	0	-0.027612484633769974	0
FGGY	55277	0.2582606550279207	1
HOOK1	51361	0.009757045292169586	0
CYP2J2	1573	0.1029550758450899	0
C1orf87	127795	0.0	0
LINC01748	0	0.11651779097363058	0
AC099792.1	101926964	0.1407751502182002	0
NFIA	4774	-0.2680060840848899	1
NFIA-AS2	0	-0.015183188068020215	0
AC096947.1	0	-0.030419752770630026	0
TM2D1	0	0.06238147944648098	0
AC099791.2	0	0.12516707729932985	0
PATJ	10207	0.2537150347285806	1
LAMTOR5P1	0	0.0	0
L1TD1	54596	0.03178253264399977	0
KANK4	163782	0.2916208993108107	1
USP1	7398	-0.10226428915279939	0
DOCK7	85440	0.031128338458298543	0
AL138847.1	0	0.050945691840969864	0
AC103923.1	0	0.18804536111837944	0
ATG4C	84938	-0.007466542423150813	0
AC099794.1	0	-0.059082360174869564	0
AC099794.2	0	-0.030345192536089804	0
LINC00466	0	0.027144551578869525	0
FOXD3-AS1	100996301	0.05993194816699976	0
FOXD3	27022	0.14184955981887004	0
MIR6068	102464823	0.03224345939991036	0
AL049636.1	0	0.04449590083650001	0
ALG6	29929	-0.03252697620463074	0
ITGB3BP	23421	0.00913836097311993	0
EFCAB7	84455	-0.032107079025530894	0
RN7SL488P	0	0.027506974700640008	0
DLEU2L	0	-0.05094123191745048	0
PGM1	5236	0.2585892326296513	1
RN7SL130P	0	0.047934294491409624	0
ROR1	4919	-0.14214275489654948	0
CFL1P3	0	0.03224345939991036	0
ROR1-AS1	101927034	0.031023270439080264	0
AL445205.1	0	0.031023270439080264	0
CACHD1	57685	-0.09455073603739983	1
RAVER2	55225	-0.07898928932521976	0
JAK1	3716	-0.23194484549300043	1
AL606517.2	0	0.0	0
LINC01359	0	0.10250754890837044	0
SLC2A3P2	0	0.04699063995306041	0
